OBJECTID,OBJECTID,Onstreet,Atstreet,x,y,Month,Bridge_ID,DirFrom,LocationID,PkHrVol,Max24HrDay,PkHrDay,PkHrTime,PkHrAMPM,Month2,AWT,Max24HrVol,YearTxt,Year,created_user,created_date,last_edited_user,last_edited_date,GlobalID,x2,y2
1915,973,Vance Rd,Hanna Rd,816714.2638725,989689.5367654,4,,W,976,500,Thurs,Thurs,5:00,PM,April,5940,5780,2024,2024,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{5EA81A9D-75D6-4940-8564-2FBBB8A07379},816714.263872497,989689.536765404
1916,920,Vance Rd,Meramec Station Rd,821515.00000591,989532.64994007,9, ,W,977,1080,Fri,Thu,5:00,PM,September,11180,11854,2014,2014,,,HY4TCF,45275.9079513889,{652FEED0-2868-4FCC-A4CC-FBB5B7559278},821515.000005912,989532.649940073
1917,974,Vance Rd,Meramec Station Rd,821515.00000591,989532.64994007,5,,W,977,980,Wedn,Wedn,5:00,PM,May,9800,10500,2024,2024,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{C2348D4F-7F59-4D7D-9DB2-8CED82F5229C},821515.000005912,989532.649940073
1918,921,Vernon Ave,Midland Blvd,871338.43874466,1030448.6166644,7,260 ,E,978,502,Thu,Wed,5:00,PM,July,4860,4994,2012,2012,,,HY4TCF,45275.9079513889,{F8B9B398-4D24-4CF8-8481-6B35FE87A631},871338.43874466,1030448.6166644
1919,975,Vernon Ave,Midland Blvd,871338.43874466,1030448.6166644,6,260 ,E,978,470,Fri,Tues,5:00,PM,June,4490,4770,2019,2019,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693471065,{C6B5953A-CCCD-4446-B728-0ED9ACF8BABB},871338.43874466,1030448.6166644
1920,922,Vernon Ave,Pennsylvania Ave,873223.94678466,1031069.99829566,7, ,E,979,420,Thu,Thu,5:00,PM,July,3850,4045,2012,2012,,,HY4TCF,45275.9079513889,{4ECDEEC2-813F-4421-AF2D-7D36C917B470},873223.946784664,1031069.99829566
1921,976,Vernon Ave,Pennsylvania Ave,873223.94678466,1031069.99829566,9,,E,979,210,Fri,Thu,5:00,PM,September,1770,1820,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{98B7B74C-69CE-4138-9F86-747212478A8F},873223.946784664,1031069.99829566
1922,923,Vernon Ave,St Louis City Limit,877360.23149108,1028763.5747589,7, ,W,980,657,Wed,Wed,5:00,PM,July,6710,7266,2012,2012,,,HY4TCF,45275.9079513889,{47C01E98-CDB7-413A-8C8B-B60F667F8FCF},877360.231491078,1028763.5747589
1923,977,Vernon Ave,St Louis City Limit,877360.23149108,1028763.5747589,6,,W,980,490,Fri,Thu,5:00,PM,June,5270,5800,2019,2019,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693491782,{274C2BA1-808C-4695-8192-1B3EE1D1606D},877360.231491078,1028763.5747589
1924,924,Villa Dorado Dr,Craig Rd,836181.15505674,1040752.94743366,11, ,E,981,398,Tue,Thu,4:00,PM,November,3880,3695,2015,2015,,,HY4TCF,45275.9079513889,{D234BECF-D7C2-42C9-A7F5-734A34DC32C8},836181.155056745,1040752.94743366
1925,978,Villa Dorado Dr,Craig Rd,836181.15505674,1040752.94743366,11,,E,981,398,Tue,Thu,4:00,PM,November,3880,3695,2015,2015,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{4EB59CD9-3733-4063-AAFC-DCD4A4785D51},836181.155056745,1040752.94743366
1926,925,Villa Dorado Dr,Schuetz Rd,840712.87598016,1040851.91147457,6, ,W,982,523,Fri,Thu,5:00,PM,June,5200,5308,2017,2017,,,HY4TCF,45275.9079513889,{D0E766C5-A95F-49A7-B434-A3622F3DF778},840712.875980161,1040851.91147457
1927,979,Villa Dorado Dr,Schuetz Rd,840712.87598016,1040851.91147457,6,,W,982,523,Fri,Thu,5:00,PM,June,5200,5308,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{95077130-B229-4F3C-B18C-ED5D996F372E},840712.875980161,1040851.91147457
1928,926,Von Talge Rd,East Concord Rd,865164.24636866,976049.01253732,11, ,S,983,458,Fri,Fri,5:00,PM,November,4790,5111,2010,2010,,,HY4TCF,45275.9079513889,{86A9160B-271D-42A6-A79E-52D43085925B},865164.246368662,976049.012537323
1929,980,Von Talge Rd,East Concord Rd,865164.24636866,976049.01253732,8,,S,983,480,Fri,Wed,5:00,PM,August,4980,5200,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693542245,{5E619191-610A-451D-AE67-75484EB70AE2},865164.246368662,976049.012537323
1930,927,Von Talge Rd,Theiss Rd,863898.26760141,972298.45999907,5,526,N,984,390,Fri,Fri,5:00,PM,May,3800,4164,2012,2012,,,HY4TCF,45275.9079513889,{2E5D9C27-6148-41D6-95D1-02E2A5F557A2},863898.267601412,972298.45999907
1931,981,Von Talge Rd,Theiss Rd,863898.26760141,972298.45999907,8,526,N,984,320,Fri,Wed,5:00,PM,August,3220,3300,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693564005,{35DB30D2-DAEC-43CF-AF3D-D2DEC9C67C0B},863898.267601412,972298.45999907
1932,928,Von Talge Rd,Theisscord Rd,865090.44107008,973244.41447199,11, ,N,985,350,Fri,Fri,7:00,AM,November,3390,3767,2010,2010,,,HY4TCF,45275.9079513889,{650BFC73-A409-425C-9C57-72C5029B6A2C},865090.44107008,973244.414471991
1933,982,Von Talge Rd,Theisscord Rd,865090.44107008,973244.41447199,8,,N,985,350,Fri,Wed,5:00,PM,August,3380,3530,2018,2018,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693586574,{60D0785F-8220-4858-AA76-43E0CC5399C1},865090.44107008,973244.414471991
1934,929,Warson Rd,Baur Rd,850301.27970358,1038515.71503149,8, ,N,986,439,Wed,Fri,12:00,PM,August,4240,4417,2013,2013,,,HY4TCF,45275.9079513889,{2CD8287C-85A0-4AD7-B7C3-F42ADE869C0A},850301.27970358,1038515.71503149
1935,983,Warson Rd,Baur Rd,850301.27970358,1038515.71503149,4,,N,986,810,Thur,Thur,0.166666666666667,PM,April,9070,9170,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{FCB70998-9DB7-4675-8735-98450C20D17E},850301.27970358,1038515.71503149
1936,930,Warson Rd,Lackland Rd,849489.24261374,1042340.02070307,8, ,N,987,276,Fri,Fri,4:00,PM,November,2850,3029,2013,2013,,,HY4TCF,45275.9079513889,{BE3E3300-A0E3-44F0-B3E4-6731EC59556E},849489.242613744,1042340.02070307
1937,984,Warson Rd,Lackland Rd,849489.24261374,1042340.02070307,5,,N,987,330,Fri,Mon,4:00,PM,May,3040,3280,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{9BA1BD18-30BA-46EA-B857-105E193DB452},849489.242613744,1042340.02070307
1938,931,Warson Rd,Olive Blvd,850246.18696599,1034034.46513574,8, ,N,988,1373,Tue,Tue,4:00,PM,August,14440,15043,2013,2013,,,HY4TCF,45275.9079513889,{864DC079-C332-4EFA-8283-F41DDF0FDD19},850246.186965995,1034034.46513574
1939,985,Warson Rd,Olive Blvd,850246.18696599,1034034.46513574,4,,N,988,1170,Tues,Wedn,0.333333333333333,AM,April,11140,11850,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{5C581F52-CAE2-44DD-8C00-AA927B306E5C},850246.186965995,1034034.46513574
1940,932,Warson Rd,Page Blvd,849796.534322,1040998.00665482,8, ,N,989,492,Fri,Wed,5:00,PM,August,5130,5480,2013,2013,,,HY4TCF,45275.9079513889,{40E39EB1-1DA7-4EC7-B6CB-9D0218F89A76},849796.534321997,1040998.00665482
1941,986,Warson Rd,Page Blvd,849796.534322,1040998.00665482,5,,N,989,380,Fri,Fri,0.166666666666667,PM,May,4200,4490,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{C9358BBD-0345-48C2-8599-E28F46778930},849796.534321997,1040998.00665482
1942,933,Warson Rd,Page Blvd,849809.55496525,1040802.69405332,8, ,S,990,751,Mon,Mon,11:00,AM,June,7460,7802,2013,2013,,,HY4TCF,45275.9079513889,{4C580C1A-6BAB-4D1B-980B-D8DF754B92A0},849809.554965246,1040802.69405332
1943,987,Warson Rd,Page Blvd,849809.55496525,1040802.69405332,4,,S,990,700,Tues,Wedn,0.333333333333333,AM,April,6570,7070,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{0C846D25-CB3C-41B9-AADD-D80FC6C00008},849809.554965246,1040802.69405332
1944,934,Washington St,I-270,874757.85316566,1070659.36367057,3, ,NW,991,1110,Tue,Tue,4:00,PM,March,12060,12426,2016,2016,,,HY4TCF,45275.9079513889,{BF7A56ED-D034-4518-A247-F90F6CB9F449},874757.853165664,1070659.36367057
1945,988,Washington St,I-270,874757.85316566,1070659.36367057,3,,NW,991,1110,Tue,Tue,4:00,PM,March,12060,12426,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{B19107B0-8FFD-4C74-9663-6DE8DAB815AB},874757.853165664,1070659.36367057
1946,935,Washington St,Lindbergh Blvd,866683.85520608,1078581.27696057,3,152,SE,992,1443,Fri,Fri,4:00,PM,March,16060,16203,2016,2016,,,HY4TCF,45275.9079513889,{59ACF28F-B239-40A3-BE17-B901B7D5513C},866683.85520608,1078581.27696057
1947,989,Washington St,Lindbergh Blvd,866683.85520608,1078581.27696057,3,152,SE,992,1443,Fri,Fri,4:00,PM,March,16060,16203,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{AAE702F1-9EAB-4600-8169-B80F1E3FC26D},866683.85520608,1078581.27696057
1948,936,Washington St,New Florissant Rd,870609.20857583,1076264.60278816,3, ,NW,993,847,Fri,Tue,5:00,PM,March,8090,8009,2016,2016,,,HY4TCF,45275.9079513889,{D0483CC1-D443-437F-BE4C-234379B3A724},870609.20857583,1076264.60278816
1949,990,Washington St,New Florissant Rd,870609.20857583,1076264.60278816,3,,NW,993,847,Fri,Tue,5:00,PM,March,8090,8009,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{781B1534-3ABB-4D5C-B8C0-7425446D9DA4},870609.20857583,1076264.60278816
1950,937,Washington St,New Florissant Rd,870826.22224941,1076134.39438716,3, ,SE,994,699,Wed,Tue,4:00,PM,March,7120,7162,2016,2016,,,HY4TCF,45275.9079513889,{5633BDFA-51FC-4A3D-9332-58904466EB85},870826.222249411,1076134.39438716
1951,991,Washington St,New Florissant Rd,870826.22224941,1076134.39438716,3,,SE,994,699,Wed,Tue,4:00,PM,March,7120,7162,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{C071F3BC-FD55-44C0-862D-55FCC67FAEBA},870826.222249411,1076134.39438716
1952,938,Washington St,St Anthony Ln,872562.33360658,1073981.61654049,3, ,SE,995,737,Fri,Tue,5:00,PM,March,7340,7474,2016,2016,,,HY4TCF,45275.9079513889,{7E9F4967-856B-4EE8-9960-96D93F170355},872562.333606578,1073981.61654049
1953,992,Washington St,St Anthony Ln,872562.33360658,1073981.61654049,3,,SE,995,737,Fri,Tue,5:00,PM,March,7340,7474,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{B11F3B7B-45F7-4DFD-878C-12129CFDC110},872562.333606578,1073981.61654049
1954,939,Washington St,St Ferdinand St,867848.79185258,1078013.73478857,3, ,NW,996,1615,Fri,Fri,4:00,PM,March,18310,18239,2016,2016,,,HY4TCF,45275.9079513889,{56EC37C1-5B10-4D54-B4C0-1E486C9820D2},867848.791852579,1078013.73478857
1955,993,Washington St,St Ferdinand St,867848.79185258,1078013.73478857,3,,NW,996,1615,Fri,Fri,4:00,PM,March,18310,18239,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{CA717675-BC93-44D0-95B0-89BF05E7E38C},867848.791852579,1078013.73478857
1956,940,Washington St,St Ferdinand St,868022.40305391,1077896.54703082,3, ,SE,997,920,Fri,Tue,5:00,PM,March,8750,8774,2016,2016,,,HY4TCF,45275.9079513889,{8B0B9F10-270F-4F04-A23A-43BB1B26AC19},868022.403053913,1077896.54703082
1957,994,Washington St,St Ferdinand St,868022.40305391,1077896.54703082,3,,SE,997,920,Fri,Tue,5:00,PM,March,8750,8774,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{B21B061A-F0D6-48F3-BD5F-BDC26EE650F6},868022.403053913,1077896.54703082
1958,942,Weber Rd,Gravois Rd,873380.47206216,990879.74107791,7, ,E,999,1282,Fri,Wed,5:00,PM,July,13850,14308,2014,2014,,,HY4TCF,45275.9079513889,{672354D6-5581-4B39-AB53-0717C25E9616},873380.472062163,990879.741077907
1959,996,Weber Rd,Gravois Rd,873380.47206216,990879.74107791,5,,E,999,990,Fri,Wedn,0.208333333333333,PM,May,11310,12050,2022,2022,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.769361088,{521AD764-871D-4B61-B53C-9F1E47FDF829},873380.472062163,990879.741077907
1960,943,Weber Rd,Gravois Rd,872047.13844275,990754.74099983,6, ,W,1000,313,Fri,Wed,5:00,PM,June,3220,3251,2014,2014,,,HY4TCF,45275.9079513889,{E220E4C4-027B-4D26-BCCF-9770752B886B},872047.138442747,990754.740999825
1961,997,Weber Rd,Gravois Rd,872047.13844275,990754.74099983,5,,W,1000,320,Fri,Fri,6:00,PM,May,2500,3440,2022,2022,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693640972,{67603B53-E93B-4AE6-B5DF-444729786919},872047.138442747,990754.740999825
1962,944,Weber Rd,Laclede Station Rd,865561.72195166,991632.51877182,6, ,E,1001,372,Fri,Wed,7:00,AM,June,3630,3818,2014,2014,,,HY4TCF,45275.9079513889,{1FAA1C99-405A-41F7-B683-EBF90FF8DEE8},865561.721951663,991632.51877182
1963,998,Weber Rd,Laclede Station Rd,865561.72195166,991632.51877182,5,,E,1001,340,Fri,Wed,8:00,AM,May,2870,3270,2022,2022,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693716551,{35FFE958-2A36-4A22-96E1-60509C8AEFA7},865561.721951663,991632.51877182
1964,945,Weber Rd,Mackenzie Rd,870679.77733233,990941.54672857,6, ,W,1002,577,Fri,Thu,5:00,PM,June,5760,6079,2014,2014,,,HY4TCF,45275.9079513889,{F26B3677-0C8D-4221-9BA9-088E6964C890},870679.777332328,990941.546728574
1965,999,Weber Rd,Mackenzie Rd,870679.77733233,990941.54672857,5,,W,1002,570,Fri,Thu,3:00,PM,May,5420,5990,2022,2022,lhale_stlcogis3,44748.6141215856,TFrazier_stlcogis,44754.7693738194,{168F56D4-BFB0-4212-BDB9-B9AFC5198002},870679.777332328,990941.546728574
1966,1040,Weber Rd,Union Rd,882110.24889391,990548.05243682,7, ,E,1003,340,Fri,Tue,4:00,PM,July,3350,3453,2014,2014,,,HY4TCF,45275.908599537,{7C8D1626-53D3-459D-8E18-924382349B63},882110.248893913,990548.052436821
1967,1041,Weber Rd,Union Rd,879177.5720165,988855.57681916,6, ,W,1004,1479,Fri,Fri,4:00,PM,June,16370,17806,2014,2014,,,HY4TCF,45275.908599537,{B742A510-FB01-4A24-805C-E94E45A46B68},879177.572016496,988855.576819159
1968,1001,Weber Rd,Union Rd,879177.5720165,988855.57681916,8,,SE,1004,1200,Fri,Fri,0.125,PM,August,13220,14230,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{28DCF654-BC67-451E-A4F0-60FD588C56D1},879177.572016496,988855.576819159
1969,941,Weber Rd (River City Blvd),Alabama - Lemay Ferry Rd,885357.97271341,988493.26684824,6,402,N,998,1024,Fri,Fri,5:00,PM,June,12510,14073,2014,2014,,,HY4TCF,45275.9079513889,{40A4B722-9451-45CB-8F57-C1CDAFF58B3E},885357.972713411,988493.266848236
1970,995,Weber Rd (River City Blvd),Alabama - Lemay Ferry Rd,885357.97271341,988493.26684824,6,402,N,998,830,Fri,Fri,5:00,PM,April,9300,11300,2024,2024,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{73DFB65F-D50A-4D81-B722-4E3900060B30},885357.972713411,988493.266848236
1971,1000,Weber Rd/ Bayless Ave,Union Rd,882110.24889391,990548.05243682,4,,E,1003,510,Mon,Tue,0.291666666666667,AM,April,5080,5620,2024,2024,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{1029630C-BAED-4C12-8893-1BEC5028466F},882110.248893913,990548.052436821
1972,946,Weidman Rd,Carman Rd,822598.94403224,1000889.69481124,4, ,N,1005,618,Thu,Wed,5:00,PM,April,6600,6793,2017,2017,,,HY4TCF,45275.9079513889,{E2ACF31A-FDB3-4EAE-A61C-9360509C9030},822598.944032244,1000889.69481124
1973,1002,Weidman Rd,Carman Rd,822598.94403224,1000889.69481124,4,,N,1005,618,Thu,Wed,5:00,PM,April,6600,6793,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{90ECFA6F-44BB-4059-8662-5FE180EBF6FD},822598.944032244,1000889.69481124
1974,947,Weidman Rd,Clayton Rd,818914.91629533,1017591.08365249,4, ,S,1006,710,Wed,Tue,5:00,PM,April,6410,6548,2017,2017,,,HY4TCF,45275.9079513889,{81661B47-7CD0-4264-BEFA-8EC2CC21C661},818914.916295327,1017591.08365249
1975,1003,Weidman Rd,Clayton Rd,818914.91629533,1017591.08365249,4,,S,1006,710,Wed,Tue,5:00,PM,April,6410,6548,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{E5A95574-9BA3-48D0-A6AB-C1C69C2AE87A},818914.916295327,1017591.08365249
1976,948,Weidman Rd,Dutch Mill Rd,821137.13855691,1011851.50031541,4, ,N,1007,552,Fri,Sat,11:00,AM,April,5430,5638,2017,2017,,,HY4TCF,45275.9079513889,{06252563-42DF-478C-8C7C-7CC6B0E96D27},821137.138556913,1011851.50031541
1977,1004,Weidman Rd,Dutch Mill Rd,821137.13855691,1011851.50031541,4,,N,1007,552,Fri,Sat,11:00,AM,April,5430,5638,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{8C2D918A-41FF-4FEB-8D28-29F777A6F964},821137.138556913,1011851.50031541
1978,949,Weidman Rd,Dutch Mill Rd,821171.86092841,1011636.22253074,4, ,S,1008,950,Tue,Tue,5:00,PM,April,8450,9334,2017,2017,,,HY4TCF,45275.9079513889,{09E0C1FF-DFF2-4416-8F97-01C3C103E9DE},821171.860928413,1011636.22253074
1979,1005,Weidman Rd,Dutch Mill Rd,821171.86092841,1011636.22253074,4,,S,1008,950,Tue,Tue,5:00,PM,April,8450,9334,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{9BE633F2-965C-48A4-8FE5-B64A50510D6C},821171.860928413,1011636.22253074
1980,950,Weidman Rd,Manchester Rd,822699.63871275,1005775.11154957,4, ,N,1009,1235,Fri,Fri,2:00,PM,April,11330,11631,2017,2017,,,HY4TCF,45275.9079513889,{5559E5DF-BAE5-4733-8B84-F3A058B2B6D2},822699.638712745,1005775.11154957
1981,1006,Weidman Rd,Manchester Rd,822699.63871275,1005775.11154957,4,,N,1009,1235,Fri,Fri,2:00,PM,April,11330,11631,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{FEDF86E3-0B08-4CF4-9397-D056C04564EE},822699.638712745,1005775.11154957
1982,951,Weidman Rd,Manchester Rd,822193.43106375,1004678.90212782,4,338,S,1010,820,Fri,Wed,4:00,PM,April,9730,10127,2017,2017,,,HY4TCF,45275.9079513889,{F03742CB-E55D-4963-8D23-B3424676C089},822193.431063745,1004678.90212782
1983,1007,Weidman Rd,Manchester Rd,822193.43106375,1004678.90212782,4,338,S,1010,820,Fri,Wed,4:00,PM,April,9730,10127,2017,2017,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{570B083F-02A3-4276-B04D-C69556B0E50B},822193.431063745,1004678.90212782
1984,954,Wells Rd,Meramec Bottom Rd,851788.94077025,957016.98760932,4, ,N,1011,400,Fri,Tues,5:00,PM,April,2430,2732,2018,2018,,,HY4TCF,45275.9079513889,{8A0A6C37-5669-4B80-8265-B8C5D947CEC6},851788.940770246,957016.987609319
1985,1179,Wells Rd,Meramec Bottom Rd,851788.94077025,957016.98760932,4,,N,1011,400,Fri,Tues,5:00,PM,April,2430,2730,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{4FC18DC9-4A61-451F-B9CC-6EE47FE12B6C},851788.940770246,957016.987609319
1986,955,Wells Rd,Tesson Ferry Rd,852963.94104491,964403.44593349,4, ,S,1012,581,Fri,Tues,5:00,PM,April,3740,3966,2018,2018,,,HY4TCF,45275.9079513889,{8975239D-3A5C-4435-9554-E2B67F8E3B42},852963.941044912,964403.445933491
1987,1180,Wells Rd,Tesson Ferry Rd,852963.94104491,964403.44593349,4,,S,1012,580,Fri,Tues,5:00,PM,April,3870,3970,2018,2018,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{7682AFDA-08DB-4ED3-9792-B4DEF661FA2E},852963.941044912,964403.445933491
1988,956,West Florissant Ave,Chambers Rd,882972.042774,1061957.28855507,1, ,N,1013,2502,Fri,Fri,5:00,PM,January,27940,31800,2016,2016,,,HY4TCF,45275.9079513889,{E9763F08-F268-4AD4-ACD2-29B64FDDCC76},882972.042773996,1061957.28855507
1989,1181,West Florissant Ave,Chambers Rd,882972.042774,1061957.28855507,1,,N,1013,2502,Fri,Fri,5:00,PM,January,27940,31800,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{46D86957-B409-4943-AB8D-4F388E6E6848},882972.042773996,1061957.28855507
1990,957,West Florissant Ave,Chambers Rd,882991.13984866,1061657.63593916,1, ,S,1014,2767,Fri,Fri,5:00,PM,January,29230,34375,2016,2016,,,HY4TCF,45275.9079513889,{5F8E279F-9304-487D-A80F-EDB59FF0CCB1},882991.139848661,1061657.63593916
1991,1182,West Florissant Ave,Chambers Rd,882991.13984866,1061657.63593916,1,,S,1014,2767,Fri,Fri,5:00,PM,January,29230,34375,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{1C2AB5DC-6DA7-4AF6-BA4D-AA2A0ABDCD2A},882991.139848661,1061657.63593916
1992,958,West Florissant Ave,I-270,882942.52905349,1070039.58013324,1, ,N,1015,2400,Fri,Fri,4:00,PM,January,27720,31252,2016,2016,,,HY4TCF,45275.9079513889,{272B6D68-5DF1-468E-BC90-9C4C30741A0F},882942.529053494,1070039.58013324
1993,1183,West Florissant Ave,I-270,882942.52905349,1070039.58013324,1,,N,1015,2400,Fri,Fri,4:00,PM,January,27720,31252,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{19E6E270-8529-4C54-BB27-01A4281A3FD8},882942.529053494,1070039.58013324
1994,959,West Florissant Ave,I-270,882886.97339033,1069060.41378449,1, ,S,1016,2729,Fri,Fri,5:00,PM,January,34850,38474,2016,2016,,,HY4TCF,45275.9079513889,{E390ACED-E51F-4F63-8B76-F6AE6F92B55A},882886.97339033,1069060.41378449
1995,1184,West Florissant Ave,I-270,882886.97339033,1069060.41378449,1,,S,1016,2729,Fri,Fri,5:00,PM,January,34850,38474,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{9671B7A5-5DE8-4D7C-841F-C0705EE482B9},882886.97339033,1069060.41378449
1996,960,West Florissant Ave,Jennings Station Rd,888222.98043483,1050326.87776082,12, ,NW,1017,2122,Fri,Fri,5:00,PM,December,18530,20199,2015,2015,,,HY4TCF,45275.9079513889,{E9F8DAD0-6B1D-4DE4-9590-C0A35733274A},888222.980434828,1050326.87776082
1997,1185,West Florissant Ave,Jennings Station Rd,888222.98043483,1050326.87776082,6,,NW,1017,1650,Fri,Fri,0.208333333333333,PM,June,17810,19680,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{0F4F5309-CA09-49F6-B9EC-0AAF42434192},888222.980434828,1050326.87776082
1998,961,West Florissant Ave,Jennings Station Rd,888384.09133308,1050165.76653449,12, ,SE,1018,1583,Fri,Fri,5:00,PM,December,13470,15029,2015,2015,,,HY4TCF,45275.9079513889,{71052FA3-DBB7-4245-9628-15C9BCCE098D},888384.09133308,1050165.76653449
1999,1186,West Florissant Ave,Jennings Station Rd,888384.09133308,1050165.76653449,6,,SE,1018,1240,Fri,Fri,0.166666666666667,PM,June,10220,13170,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{54D68FD6-13A2-45A2-B04F-A9B850E08387},888384.09133308,1050165.76653449
2000,962,West Florissant Ave,K-Mart/Clocktower,882892.424823,1071049.10009582,1, ,N,1019,2268,Fri,Fri,4:00,PM,January,25950,28750,2016,2016,,,HY4TCF,45275.9079513889,{EE3046BF-07C7-4EC3-91E5-2D2590657C1D},882892.424822997,1071049.10009582
2001,1187,West Florissant Ave,K-Mart/Clocktower,882892.424823,1071049.10009582,1,,N,1019,2268,Fri,Fri,4:00,PM,January,25950,28750,2016,2016,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{BC21FCE5-B42F-4AA1-8133-50488DFD64DE},882892.424822997,1071049.10009582
2002,963,West Florissant Ave,Lucas-Hunt Rd,884286.406287,1053204.65546982,1, ,N,1020,2792,Fri,Fri,5:00,PM,January,29530,33858,2016,2016,,,HY4TCF,45275.9079513889,{C0D1569B-C072-4830-8BCC-19A43824FFFD},884286.406286996,1053204.65546982
2003,1188,West Florissant Ave,Lucas-Hunt Rd,884286.406287,1053204.65546982,8,,N,1020,2390,Fri,Fri,0.166666666666667,PM,August,29720,31860,2023,2023,lhale_stlcogis3,44748.6141215856,lhale_stlcogis3,44748.6141215856,{07D10822-AAC2-4323-BFA6-62D90EEB6E64},884286.406286996,1053204.65546982
2004,964,West Florissant Ave,Lucas-Hunt Rd,884470.43413416,1052985.90557924,12, ,S,1021,2221,Fri,Fri,5:00,PM,December,20250,21963,2015,2015,,,HY4TCF,45275.9079513889,{7914E64D-28BE-458B-BD25-50669CC5709F},884470.434134163,1052985.90557924
